name,atfd,laa,fdp
net.sourceforge.ganttproject.GanttGraphicArea.java:218,2,0.0,2
net.sourceforge.ganttproject.GanttGraphicArea.java:223,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:227,5,0.2857143,3
net.sourceforge.ganttproject.GanttGraphicArea.java:266,1,0.0,1
net.sourceforge.ganttproject.GanttGraphicArea.java:272,1,0.5,1
net.sourceforge.ganttproject.GanttGraphicArea.java:278,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:284,2,0.33333334,2
net.sourceforge.ganttproject.GanttGraphicArea.java:289,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:293,6,0.14285715,5
net.sourceforge.ganttproject.GanttGraphicArea.java:302,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:310,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:314,2,0.33333334,1
net.sourceforge.ganttproject.GanttGraphicArea.java:318,3,0.0,2
net.sourceforge.ganttproject.GanttGraphicArea.java:325,5,0.0,3
net.sourceforge.ganttproject.GanttGraphicArea.java:337,2,0.5,2
net.sourceforge.ganttproject.GanttGraphicArea.java:344,12,0.5,5
net.sourceforge.ganttproject.GanttGraphicArea.java:379,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:385,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:389,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:393,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:397,2,0.0,1
net.sourceforge.ganttproject.GanttGraphicArea.java:401,2,0.0,1
net.sourceforge.ganttproject.GanttGraphicArea.java:405,3,0.0,1
net.sourceforge.ganttproject.GanttGraphicArea.java:413,3,0.625,3
net.sourceforge.ganttproject.GanttGraphicArea.java:428,2,0.6666667,2
net.sourceforge.ganttproject.GanttGraphicArea.java:436,1,0.75,1
net.sourceforge.ganttproject.GanttGraphicArea.java:464,6,0.4,3
net.sourceforge.ganttproject.GanttGraphicArea.java:475,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:479,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:483,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:490,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:497,5,0.375,2
net.sourceforge.ganttproject.GanttGraphicArea.java:512,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:518,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:520,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:537,7,0.36363637,3
net.sourceforge.ganttproject.GanttGraphicArea.java:547,2,0.0,1
net.sourceforge.ganttproject.GanttGraphicArea.java:551,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:573,12,0.29411766,4
net.sourceforge.ganttproject.GanttGraphicArea.java:601,1,0.5,1
net.sourceforge.ganttproject.GanttGraphicArea.java:606,2,0.0,1
net.sourceforge.ganttproject.GanttGraphicArea.java:638,9,0.47058824,4
net.sourceforge.ganttproject.GanttGraphicArea.java:658,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:664,0,1.0,0
