name;atfd;laa;fdp
installer.CBZip2InputStream:636;0;1.0;0
installer.CBZip2InputStream:664;0;1.0;0
installer.CBZip2InputStream:671;0;1.0;0
installer.CBZip2InputStream:683;1;0.8;1
installer.CBZip2InputStream:699;0;1.0;0
installer.CBZip2InputStream:754;1;0.9230769;1
installer.CBZip2InputStream:795;1;0.8333333;1
installer.CBZip2InputStream:810;0;1.0;0
installer.CBZip2InputStream:824;0;1.0;0
installer.CBZip2InputStream:915;0;1.0;0
installer.CBZip2OutputStream:146;0;1.0;0
installer.CBZip2OutputStream:350;0;1.0;0
installer.CBZip2OutputStream:359;0;1.0;0
installer.CBZip2OutputStream:365;0;1.0;0
installer.CBZip2OutputStream:385;0;-1.0;0
installer.CBZip2OutputStream:391;0;-1.0;0
installer.CBZip2OutputStream:404;0;1.0;0
installer.CBZip2OutputStream:434;0;1.0;0
installer.CBZip2OutputStream:464;0;1.0;0
installer.CBZip2OutputStream:483;0;1.0;0
installer.CBZip2OutputStream:489;0;1.0;0
installer.CBZip2OutputStream:495;0;1.0;0
installer.CBZip2OutputStream:504;0;1.0;0
installer.CBZip2OutputStream:511;0;1.0;0
installer.CBZip2OutputStream:532;0;1.0;0
installer.CBZip2OutputStream:570;1;0.8;1
installer.CBZip2OutputStream:625;0;1.0;0
installer.CBZip2OutputStream:647;0;1.0;0
installer.CBZip2OutputStream:793;0;1.0;0
installer.CBZip2OutputStream:910;0;1.0;0
installer.CBZip2OutputStream:933;0;1.0;0
installer.CBZip2OutputStream:951;0;1.0;0
installer.CBZip2OutputStream:964;0;1.0;0
installer.CBZip2OutputStream:1189;0;1.0;0
installer.CBZip2OutputStream:1204;0;1.0;0
installer.CBZip2OutputStream:1226;0;1.0;0
installer.CBZip2OutputStream:1234;0;1.0;0
installer.CBZip2OutputStream:1387;0;1.0;0
installer.CBZip2OutputStream:1417;0;1.0;0
installer.CBZip2OutputStream:1847;0;1.0;0
installer.CBZip2OutputStream:1947;0;1.0;0
installer.CBZip2OutputStream:1961;0;1.0;0
installer.CRC:93;0;1.0;0
installer.CRC:98;0;1.0;0
installer.CRC:103;0;1.0;0
installer.ConsoleInstall:116;0;1.0;0
installer.ConsoleProgress:22;0;-1.0;0
installer.ConsoleProgress:26;0;-1.0;0
installer.ConsoleProgress:30;0;1.0;0
installer.ConsoleProgress:35;0;1.0;0
installer.ConsoleProgress:40;0;1.0;0
installer.Install:31;4;0.2;3
installer.Install:42;1;0.8;1
installer.Install:58;3;0.5714286;2
installer.Install:116;1;0.5;1
installer.Install:121;1;0.6666667;1
installer.Install:133;3;0.6666667;3
installer.InstallThread:38;3;0.6666667;3
installer.InstallThread:89;6;0.5714286;4
installer.OperatingSystem:25;0;-1.0;0
installer.OperatingSystem:46;0;1.0;0
installer.OperatingSystem:51;0;1.0;0
installer.OperatingSystem:56;0;1.0;0
installer.OperatingSystem:61;0;1.0;0
installer.OperatingSystem:66;0;1.0;0
installer.OperatingSystem:71;0;1.0;0
installer.OperatingSystem:76;0;1.0;0
installer.OperatingSystem:81;0;-1.0;0
installer.OperatingSystem:85;0;1.0;0
installer.OperatingSystem:90;0;1.0;0
installer.OperatingSystem:97;1;0.6666667;1
installer.OperatingSystem:124;1;0.75;1
installer.OperatingSystem:135;0;1.0;0
installer.OperatingSystem:147;1;0.6666667;1
installer.OperatingSystem:158;3;0.7;2
installer.OperatingSystem:219;1;0.6666667;1
installer.OperatingSystem:228;3;0.625;1
installer.OperatingSystem:247;0;1.0;0
installer.OperatingSystem:253;0;1.0;0
installer.OperatingSystem:264;4;0.2;2
installer.OperatingSystem:282;0;1.0;0
installer.OperatingSystem:287;0;1.0;0
installer.OperatingSystem:295;1;0.8;1
installer.OperatingSystem:317;0;1.0;0
installer.OperatingSystem:322;4;0.5;2
installer.OperatingSystem:352;0;1.0;0
installer.OperatingSystem:360;0;1.0;0
installer.OperatingSystem:368;0;1.0;0
installer.Progress:22;0;-1.0;0
installer.Progress:24;0;-1.0;0
installer.Progress:26;0;-1.0;0
installer.Progress:28;0;-1.0;0
installer.Progress:29;0;-1.0;0
installer.ServerKiller:49;4;0.6666667;2
installer.ServerKiller:123;0;1.0;0
installer.SwingInstall:113;14;0.44;8
installer.SwingInstall:158;6;0.33333334;5
installer.SwingInstall:215;2;0.75;2
installer.SwingInstall:240;0;1.0;0
installer.SwingInstall:248;0;-1.0;0
installer.SwingInstall:252;0;-1.0;0
installer.SwingInstall:256;8;0.33333334;5
installer.SwingInstall:277;0;1.0;0
installer.SwingInstall:282;16;0.23809524;8
installer.SwingInstall:378;0;1.0;0
installer.SwingInstall:383;0;1.0;0
installer.SwingInstall:398;0;1.0;0
installer.SwingInstall:413;0;1.0;0
installer.SwingInstall:427;4;0.2;3
installer.SwingInstall:438;7;0.36363637;4
installer.SwingInstall:461;5;0.2857143;4
installer.SwingInstall:473;5;0.375;4
installer.SwingInstall:510;2;0.0;1
installer.SwingInstall:529;2;0.33333334;2
installer.SwingInstall:537;17;0.32;5
installer.SwingInstall:595;10;0.16666667;4
installer.SwingInstall:632;0;-1.0;0
installer.SwingInstall:637;12;0.42857143;5
installer.SwingInstall:675;5;0.375;3
installer.SwingInstall:710;1;0.5;1
installer.SwingInstall:714;1;0.5;1
installer.SwingInstall:721;2;0.33333334;1
installer.SwingInstall:727;2;0.33333334;1
installer.SwingInstall:740;0;1.0;0
installer.SwingInstall:744;0;1.0;0
installer.SwingInstall:752;1;0.6666667;1
installer.SwingInstall:756;1;0.6666667;1
installer.SwingInstall:768;1;0.5;1
installer.SwingInstall:772;1;0.5;1
installer.SwingInstall:779;0;1.0;0
installer.TarBuffer:100;0;1.0;0
installer.TarBuffer:124;0;-1.0;0
installer.TarBuffer:133;0;-1.0;0
installer.TarBuffer:144;0;1.0;0
installer.TarBuffer:156;0;1.0;0
installer.TarBuffer:170;0;1.0;0
installer.TarBuffer:200;0;1.0;0
installer.TarBuffer:236;0;1.0;0
installer.TarBuffer:300;0;-1.0;0
installer.TarBuffer:312;0;1.0;0
installer.TarBuffer:324;1;0.6666667;1
installer.TarBuffer:367;1;0.75;1
installer.TarBuffer:405;0;1.0;0
installer.TarBuffer:430;0;1.0;0
installer.TarBuffer:453;3;0.25;1
installer.TarEntry:130;0;1.0;0
installer.TarEntry:144;0;-1.0;0
installer.TarEntry:160;0;-1.0;0
installer.TarEntry:173;0;-1.0;0
installer.TarEntry:184;0;-1.0;0
installer.TarEntry:195;0;1.0;0
installer.TarEntry:207;0;-1.0;0
installer.TarEntry:218;0;1.0;0
installer.TarEntry:229;0;-1.0;0
installer.TarEntry:240;0;1.0;0
installer.TarEntry:251;0;-1.0;0
installer.TarEntry:262;0;1.0;0
installer.TarEntry:274;0;-1.0;0
installer.TarEntry:285;0;1.0;0
installer.TarEntry:298;0;1.0;0
installer.TarEntry:311;0;1.0;0
installer.TarEntry:324;0;1.0;0
installer.TarEntry:335;1;0.5;1
installer.TarEntry:346;0;1.0;0
installer.TarEntry:357;0;-1.0;0
installer.TarEntry:368;0;-1.0;0
installer.TarEntry:379;0;1.0;0
installer.TarEntry:392;1;0.8;1
installer.TarEntry:406;1;0.5;1
installer.TarEntry:430;15;0.3181818;4
installer.TarEntry:508;1;0.75;1
installer.TarEntry:538;1;0.75;1
installer.TarEntry:556;16;0.3043478;3
installer.TarEntry:620;25;0.10714286;2
installer.TarEntry:698;15;0.16666667;2
installer.TarHeader:200;14;0.125;1
installer.TarHeader:246;0;-1.0;0
installer.TarHeader:261;0;1.0;0
installer.TarHeader:301;0;1.0;0
installer.TarHeader:326;0;1.0;0
installer.TarHeader:352;0;1.0;0
installer.TarHeader:395;1;0.85714287;1
installer.TarHeader:412;1;0.8333333;1
installer.TarInputStream:87;0;1.0;0
installer.TarInputStream:98;0;1.0;0
installer.TarInputStream:109;0;1.0;0
installer.TarInputStream:118;0;-1.0;0
installer.TarInputStream:130;0;-1.0;0
installer.TarInputStream:146;0;-1.0;0
installer.TarInputStream:161;1;0.8333333;1
installer.TarInputStream:190;0;1.0;0
installer.TarInputStream:201;0;-1.0;0
installer.TarInputStream:209;0;-1.0;0
installer.TarInputStream:226;3;0.5;2
installer.TarInputStream:339;0;1.0;0
installer.TarInputStream:358;1;0.6666667;1
installer.TarInputStream:377;1;0.90909094;1
installer.TarInputStream:456;1;0.75;1
installer.TarInputStream:480;0;-1.0;0
installer.TarInputStream:483;0;-1.0;0
installer.TarInputStream:487;0;-1.0;0
installer.TarInputStream:496;0;1.0;0
installer.TarInputStream:502;0;1.0;0
installer.TarInputStream:509;0;1.0;0
installer.TarOutputStream:81;0;1.0;0
installer.TarOutputStream:92;0;1.0;0
installer.TarOutputStream:103;0;-1.0;0
installer.TarOutputStream:116;0;-1.0;0
installer.TarOutputStream:129;0;-1.0;0
installer.TarOutputStream:146;4;0.2;2
installer.TarOutputStream:176;0;1.0;0
installer.TarOutputStream:205;0;1.0;0
installer.TarOutputStream:221;1;0.6666667;1
installer.TarOutputStream:243;0;1.0;0
installer.TarOutputStream:320;0;1.0;0
jars.MacOSX.macosx.MacOSXPlugin:45;0;-1.0;0
jars.MacOSX.macosx.MacOSXPlugin:50;12;0.2;2
jars.MacOSX.macosx.MacOSXPlugin:84;0;-1.0;0
jars.MacOSX.macosx.MacOSXPlugin:92;1;0.5;1
jars.MacOSX.macosx.MacOSXPlugin:98;1;0.0;1
jars.MacOSX.macosx.MacOSXPlugin:105;1;0.0;1
jars.MacOSX.macosx.MacOSXPlugin:110;4;0.42857143;3
jars.MacOSX.macosx.MacOSXPlugin:135;1;0.5;1
jars.MacOSX.macosx.MacOSXPlugin:147;6;0.4;4
jars.MacOSX.macosx.MacOSXPlugin:174;10;0.33333334;7
jars.MacOSX.macosx.MacOSXPlugin:208;3;0.72727275;3
jars.MacOSX.macosx.MacOSXPlugin:243;0;1.0;0
jars.MacOSX.macosx.MacOSXPlugin:256;0;1.0;0
jars.MacOSX.macosx.OSXAdapter:59;0;1.0;0
jars.MacOSX.macosx.OSXAdapter:65;1;0.8333333;0
jars.MacOSX.macosx.OSXAdapter:83;1;0.8333333;0
jars.MacOSX.macosx.OSXAdapter:102;2;0.6;2
jars.MacOSX.macosx.OSXAdapter:106;2;0.6;2
jars.MacOSX.macosx.OSXAdapter:121;0;1.0;0
jars.MacOSX.macosx.OSXAdapter:126;2;0.75;2
jars.MacOSX.macosx.OSXAdapter:148;0;1.0;0
jars.MacOSX.macosx.OSXAdapter:158;2;0.6666667;1
jars.MacOSX.macosx.OSXAdapter:169;2;0.5;2
jars.MacOSX.macosx.OSXAdapter:175;1;0.75;0
jars.QuickNotepad.QuickNotepad:122;0;-1.0;0
jars.QuickNotepad.QuickNotepad:128;0;1.0;0
jars.QuickNotepad.QuickNotepad:136;0;1.0;0
jars.QuickNotepad.QuickNotepad:144;4;0.5555556;3
jars.QuickNotepad.QuickNotepad:165;0;1.0;0
jars.QuickNotepad.QuickNotepad:172;0;1.0;0
jars.QuickNotepad.QuickNotepad:182;3;0.4;2
jars.QuickNotepad.QuickNotepad:197;1;0.8;1
jars.QuickNotepad.QuickNotepad:210;4;0.2;3
jars.QuickNotepad.QuickNotepad:219;3;0.5714286;2
jars.QuickNotepad.QuickNotepadActions:25;0;-1.0;0
jars.QuickNotepad.QuickNotepadActions:27;0;-1.0;0
jars.QuickNotepad.QuickNotepadActions:29;0;-1.0;0
jars.QuickNotepad.QuickNotepadOptionPane:52;4;0.6;3
jars.QuickNotepad.QuickNotepadOptionPane:78;8;0.11111111;6
jars.QuickNotepad.QuickNotepadOptionPane:95;2;0.5;2
jars.QuickNotepad.QuickNotepadOptionPane:104;3;0.5714286;3
jars.QuickNotepad.QuickNotepadToolPanel:62;0;-1.0;0
jars.QuickNotepad.QuickNotepadToolPanel:67;0;-1.0;0
jars.QuickNotepad.QuickNotepadToolPanel:73;0;-1.0;0
jars.QuickNotepad.QuickNotepadToolPanel:79;5;0.16666667;4
jars.QuickNotepad.QuickNotepadToolPanel:86;3;0.625;2
net.sourceforge.jarbundler.AppBundleProperties:105;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:109;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:113;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:117;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:121;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:125;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:129;0;1.0;0
