1;bsh.ParserTokenManager;1
1;bsh.Parser;1
1;com.microstar.xml.XmlParser;1
1;org.gjt.sp.jedit.Buffer;1
1;org.gjt.sp.jedit.textarea.JEditTextArea;1
1;org.gjt.sp.jedit.View;0
1;org.gjt.sp.jedit.jEdit;0
1;org.gjt.sp.jedit.browser.MouseHandler;0
